datetime,No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5_filled,is_predicted
2012-09-10 14:00:00,23607,2012,9,10,14,134.0,18,28.0,1013.0,cv,3.13,0,0,134.0,False
2012-09-10 15:00:00,23608,2012,9,10,15,116.0,18,27.0,1013.0,SE,3.13,0,0,116.0,False
2012-09-10 16:00:00,23609,2012,9,10,16,106.0,18,27.0,1013.0,SE,6.26,0,0,106.0,False
2012-09-10 17:00:00,23610,2012,9,10,17,99.0,18,26.0,1013.0,SE,9.39,0,0,99.0,False
2012-09-10 18:00:00,23611,2012,9,10,18,91.0,18,25.0,1013.0,SE,11.18,0,0,91.0,False
2012-09-10 19:00:00,23612,2012,9,10,19,78.0,19,23.0,1013.0,SE,12.97,0,0,78.0,False
2012-09-10 20:00:00,23613,2012,9,10,20,80.0,19,22.0,1012.0,SE,14.76,0,0,80.0,False
2012-09-10 21:00:00,23614,2012,9,10,21,86.0,20,22.0,1013.0,cv,0.89,0,0,86.0,False
2012-09-10 22:00:00,23615,2012,9,10,22,96.0,19,23.0,1012.0,SE,3.13,0,0,96.0,False
2012-09-10 23:00:00,23616,2012,9,10,23,109.0,19,22.0,1012.0,SE,4.92,0,0,109.0,False
2012-09-11 00:00:00,23617,2012,9,11,0,108.0,18,22.0,1012.0,SE,6.71,0,1,108.0,False
2012-09-11 01:00:00,23618,2012,9,11,1,116.0,19,21.0,1012.0,cv,0.89,0,0,116.0,False
2012-09-11 02:00:00,23619,2012,9,11,2,123.0,19,21.0,1012.0,cv,1.78,0,0,123.0,False
2012-09-11 03:00:00,23620,2012,9,11,3,133.0,19,21.0,1012.0,SE,1.79,0,0,133.0,False
2012-09-11 04:00:00,23621,2012,9,11,4,121.0,19,21.0,1011.0,SE,3.58,0,0,121.0,False
2012-09-11 05:00:00,23622,2012,9,11,5,115.0,19,20.0,1011.0,cv,0.89,0,0,115.0,False
2012-09-11 06:00:00,23623,2012,9,11,6,123.0,19,20.0,1012.0,SE,0.89,0,0,123.0,False
2012-09-11 07:00:00,23624,2012,9,11,7,134.0,19,21.0,1012.0,SE,2.68,0,0,134.0,False
2012-09-11 08:00:00,23625,2012,9,11,8,160.0,20,21.0,1012.0,cv,0.89,0,0,160.0,False
2012-09-11 09:00:00,23626,2012,9,11,9,138.0,18,22.0,1011.0,SE,3.13,0,0,138.0,False
2012-09-11 10:00:00,23627,2012,9,11,10,150.0,19,21.0,1012.0,SE,6.26,0,1,150.0,False
2012-09-11 11:00:00,23628,2012,9,11,11,174.0,20,22.0,1011.0,SE,8.05,0,0,174.0,False
2012-09-11 12:00:00,23629,2012,9,11,12,132.0,18,24.0,1010.0,SE,11.18,0,0,132.0,False
2012-09-11 13:00:00,23630,2012,9,11,13,92.0,18,25.0,1010.0,SE,12.97,0,0,92.0,False
2012-09-11 14:00:00,23631,2012,9,11,14,79.0,18,24.0,1009.0,SE,16.99,0,0,79.0,False
2012-09-11 15:00:00,23632,2012,9,11,15,78.0,17,25.0,1009.0,SE,21.91,0,0,78.0,False
2012-09-11 16:00:00,23633,2012,9,11,16,83.0,18,24.0,1008.0,SE,25.93,0,0,83.0,False
2012-09-11 17:00:00,23634,2012,9,11,17,78.0,18,23.0,1009.0,SE,29.95,0,0,78.0,False
2012-09-11 18:00:00,23635,2012,9,11,18,75.0,18,23.0,1008.0,SE,33.08,0,0,75.0,False
2012-09-11 19:00:00,23636,2012,9,11,19,92.0,18,22.0,1009.0,SE,36.21,0,0,92.0,False
2012-09-11 20:00:00,23637,2012,9,11,20,99.0,18,22.0,1009.0,SE,39.34,0,0,99.0,False
2012-09-11 21:00:00,23638,2012,9,11,21,88.0,18,18.0,1009.0,cv,0.89,0,1,88.0,False
2012-09-11 22:00:00,23639,2012,9,11,22,34.0,18,19.0,1010.0,cv,1.78,0,2,34.0,False
2012-09-11 23:00:00,23640,2012,9,11,23,48.0,18,18.0,1009.0,NE,3.13,0,3,48.0,False
2012-09-12 00:00:00,23641,2012,9,12,0,62.0,18,18.0,1009.0,SE,0.89,0,0,62.0,False
2012-09-12 01:00:00,23642,2012,9,12,1,64.0,18,18.0,1009.0,cv,0.89,0,0,64.0,False
2012-09-12 02:00:00,23643,2012,9,12,2,68.0,17,18.0,1009.0,cv,1.34,0,0,68.0,False
2012-09-12 03:00:00,23644,2012,9,12,3,70.0,16,17.0,1009.0,NW,3.13,0,0,70.0,False
2012-09-12 04:00:00,23645,2012,9,12,4,37.0,11,18.0,1009.0,NW,11.18,0,0,37.0,False
2012-09-12 05:00:00,23646,2012,9,12,5,6.0,11,18.0,1009.0,NW,16.99,0,0,6.0,False
2012-09-12 06:00:00,23647,2012,9,12,6,6.0,11,17.0,1009.0,NW,21.01,0,0,6.0,False
2012-09-12 07:00:00,23648,2012,9,12,7,7.0,11,19.0,1009.0,NW,25.93,0,0,7.0,False
2012-09-12 08:00:00,23649,2012,9,12,8,10.0,11,22.0,1010.0,NW,33.08,0,0,10.0,False
2012-09-12 09:00:00,23650,2012,9,12,9,6.0,10,22.0,1011.0,NW,38.0,0,0,6.0,False
2012-09-12 10:00:00,23651,2012,9,12,10,7.0,9,22.0,1011.0,NW,45.15,0,0,7.0,False
2012-09-12 11:00:00,23652,2012,9,12,11,7.0,7,23.0,1012.0,NW,52.3,0,0,7.0,False
2012-09-12 12:00:00,23653,2012,9,12,12,5.0,5,24.0,1011.0,NW,61.24,0,0,5.0,False
2012-09-12 13:00:00,23654,2012,9,12,13,9.0,5,24.0,1011.0,NW,69.29,0,0,9.0,False
2012-09-12 14:00:00,23655,2012,9,12,14,7.0,6,25.0,1010.0,NW,76.44,0,0,7.0,False
2012-09-12 15:00:00,23656,2012,9,12,15,7.0,5,24.0,1010.0,NE,8.05,0,0,7.0,False
2012-09-12 16:00:00,23657,2012,9,12,16,10.0,4,23.0,1011.0,NE,15.2,0,0,10.0,False
2012-09-12 17:00:00,23658,2012,9,12,17,9.0,5,23.0,1011.0,NE,19.22,0,0,9.0,False
2012-09-12 18:00:00,23659,2012,9,12,18,16.0,5,21.0,1012.0,NE,22.35,0,0,16.0,False
2012-09-12 19:00:00,23660,2012,9,12,19,13.0,5,19.0,1012.0,NE,25.48,0,0,13.0,False
2012-09-12 20:00:00,23661,2012,9,12,20,14.0,9,17.0,1013.0,NE,27.27,0,0,14.0,False
2012-09-12 21:00:00,23662,2012,9,12,21,21.0,10,15.0,1013.0,NW,3.13,0,0,21.0,False
2012-09-12 22:00:00,23663,2012,9,12,22,16.0,9,17.0,1014.0,NW,4.92,0,0,16.0,False
2012-09-12 23:00:00,23664,2012,9,12,23,14.0,9,16.0,1014.0,NW,6.71,0,0,14.0,False
2012-09-13 00:00:00,23665,2012,9,13,0,10.0,7,15.0,1014.0,NW,9.84,0,0,10.0,False
2012-09-13 01:00:00,23666,2012,9,13,1,6.0,8,14.0,1014.0,cv,0.89,0,0,6.0,False
2012-09-13 02:00:00,23667,2012,9,13,2,11.0,11,13.0,1014.0,cv,1.78,0,0,11.0,False
2012-09-13 03:00:00,23668,2012,9,13,3,10.0,9,12.0,1013.0,NE,1.79,0,0,10.0,False
2012-09-13 04:00:00,23669,2012,9,13,4,13.0,9,12.0,1013.0,NE,3.58,0,0,13.0,False
2012-09-13 05:00:00,23670,2012,9,13,5,16.0,8,12.0,1013.0,NW,1.79,0,0,16.0,False
2012-09-13 06:00:00,23671,2012,9,13,6,20.0,10,11.0,1013.0,NE,1.79,0,0,20.0,False
2012-09-13 07:00:00,23672,2012,9,13,7,30.0,11,14.0,1013.0,NW,0.89,0,0,30.0,False
2012-09-13 08:00:00,23673,2012,9,13,8,27.0,9,18.0,1014.0,NW,2.68,0,0,27.0,False
2012-09-13 09:00:00,23674,2012,9,13,9,16.0,8,20.0,1014.0,cv,0.89,0,0,16.0,False
2012-09-13 10:00:00,23675,2012,9,13,10,15.0,6,22.0,1013.0,NW,1.79,0,0,15.0,False
2012-09-13 11:00:00,23676,2012,9,13,11,10.0,6,23.0,1013.0,cv,1.79,0,0,10.0,False
2012-09-13 12:00:00,23677,2012,9,13,12,10.0,4,24.0,1012.0,cv,4.92,0,0,10.0,False
2012-09-13 13:00:00,23678,2012,9,13,13,13.0,6,25.0,1011.0,NW,3.13,0,0,13.0,False
2012-09-13 14:00:00,23679,2012,9,13,14,13.0,6,25.0,1011.0,NW,8.05,0,0,13.0,False
2012-09-13 15:00:00,23680,2012,9,13,15,15.0,10,24.0,1011.0,NE,4.02,0,0,15.0,False
2012-09-13 16:00:00,23681,2012,9,13,16,15.0,8,23.0,1011.0,NE,8.04,0,0,15.0,False
2012-09-13 17:00:00,23682,2012,9,13,17,17.0,11,23.0,1012.0,NE,9.83,0,0,17.0,False
2012-09-13 18:00:00,23683,2012,9,13,18,17.0,10,21.0,1012.0,cv,0.89,0,0,17.0,False
2012-09-13 19:00:00,23684,2012,9,13,19,10.0,11,19.0,1013.0,SE,1.79,0,0,10.0,False
2012-09-13 20:00:00,23685,2012,9,13,20,16.0,10,18.0,1014.0,cv,0.89,0,0,16.0,False
2012-09-13 21:00:00,23686,2012,9,13,21,14.0,8,20.0,1014.0,NW,3.13,0,0,14.0,False
2012-09-13 22:00:00,23687,2012,9,13,22,15.0,10,15.0,1015.0,NW,6.26,0,0,15.0,False
2012-09-13 23:00:00,23688,2012,9,13,23,12.0,11,14.0,1015.0,NE,1.79,0,0,12.0,False
2012-09-14 00:00:00,23689,2012,9,14,0,11.0,10,13.0,1015.0,NW,4.02,0,0,11.0,False
2012-09-14 01:00:00,23690,2012,9,14,1,13.0,11,13.0,1015.0,NW,7.15,0,0,13.0,False
2012-09-14 02:00:00,23691,2012,9,14,2,15.0,10,13.0,1015.0,NW,8.94,0,0,15.0,False
2012-09-14 03:00:00,23692,2012,9,14,3,14.0,10,11.0,1015.0,NW,12.07,0,0,14.0,False
2012-09-14 04:00:00,23693,2012,9,14,4,26.0,9,10.0,1016.0,NW,15.2,0,0,26.0,False
2012-09-14 05:00:00,23694,2012,9,14,5,24.0,9,10.0,1016.0,NW,18.33,0,0,24.0,False
2012-09-14 06:00:00,23695,2012,9,14,6,20.0,9,10.0,1017.0,NW,21.46,0,0,20.0,False
2012-09-14 07:00:00,23696,2012,9,14,7,17.0,11,14.0,1017.0,NW,23.25,0,0,17.0,False
2012-09-14 08:00:00,23697,2012,9,14,8,20.0,10,17.0,1018.0,NW,27.27,0,0,20.0,False
2012-09-14 09:00:00,23698,2012,9,14,9,25.0,8,20.0,1018.0,NW,31.29,0,0,25.0,False
2012-09-14 10:00:00,23699,2012,9,14,10,14.0,8,22.0,1018.0,NW,34.42,0,0,14.0,False
2012-09-14 11:00:00,23700,2012,9,14,11,12.0,8,24.0,1018.0,NE,1.79,0,0,12.0,False
2012-09-14 12:00:00,23701,2012,9,14,12,12.0,6,25.0,1018.0,NE,3.58,0,0,12.0,False
2012-09-14 13:00:00,23702,2012,9,14,13,8.0,5,25.0,1017.0,NW,1.79,0,0,8.0,False
2012-09-14 14:00:00,23703,2012,9,14,14,6.0,4,25.0,1017.0,cv,0.89,0,0,6.0,False
2012-09-14 15:00:00,23704,2012,9,14,15,7.0,2,26.0,1016.0,SE,1.79,0,0,7.0,False
2012-09-14 16:00:00,23705,2012,9,14,16,10.0,3,26.0,1016.0,NE,1.79,0,0,10.0,False
2012-09-14 17:00:00,23706,2012,9,14,17,8.0,6,25.0,1016.0,cv,0.89,0,0,8.0,False
2012-09-14 18:00:00,23707,2012,9,14,18,7.0,8,22.0,1016.0,cv,2.68,0,0,7.0,False
2012-09-14 19:00:00,23708,2012,9,14,19,27.0,12,17.0,1016.0,SE,0.89,0,0,27.0,False
2012-09-14 20:00:00,23709,2012,9,14,20,25.0,8,18.0,1017.0,SE,4.02,0,0,25.0,False
2012-09-14 21:00:00,23710,2012,9,14,21,28.0,10,17.0,1018.0,SE,5.81,0,0,28.0,False
2012-09-14 22:00:00,23711,2012,9,14,22,,11,15.0,1018.0,cv,0.89,0,0,28.221471786499023,True
2012-09-14 23:00:00,23712,2012,9,14,23,30.0,12,14.0,1019.0,NE,0.89,0,0,30.0,False
2012-09-15 00:00:00,23713,2012,9,15,0,23.0,12,13.0,1019.0,NE,1.78,0,0,23.0,False
2012-09-15 01:00:00,23714,2012,9,15,1,53.0,13,13.0,1019.0,NE,2.67,0,0,53.0,False
2012-09-15 02:00:00,23715,2012,9,15,2,70.0,12,13.0,1019.0,cv,0.89,0,0,70.0,False
2012-09-15 03:00:00,23716,2012,9,15,3,56.0,11,12.0,1019.0,NW,3.13,0,0,56.0,False
2012-09-15 04:00:00,23717,2012,9,15,4,28.0,10,12.0,1019.0,NW,6.26,0,0,28.0,False
2012-09-15 05:00:00,23718,2012,9,15,5,20.0,10,11.0,1020.0,NW,9.39,0,0,20.0,False
2012-09-15 06:00:00,23719,2012,9,15,6,24.0,10,11.0,1020.0,NW,13.41,0,0,24.0,False
2012-09-15 07:00:00,23720,2012,9,15,7,20.0,11,14.0,1021.0,NW,17.43,0,0,20.0,False
2012-09-15 08:00:00,23721,2012,9,15,8,24.0,11,17.0,1021.0,NW,21.45,0,0,24.0,False
2012-09-15 09:00:00,23722,2012,9,15,9,29.0,10,21.0,1021.0,NW,24.58,0,0,29.0,False
2012-09-15 10:00:00,23723,2012,9,15,10,29.0,10,22.0,1021.0,NW,27.71,0,0,29.0,False
2012-09-15 11:00:00,23724,2012,9,15,11,24.0,9,24.0,1021.0,NW,29.5,0,0,24.0,False
2012-09-15 12:00:00,23725,2012,9,15,12,26.0,9,26.0,1021.0,cv,0.89,0,0,26.0,False
2012-09-15 13:00:00,23726,2012,9,15,13,26.0,7,26.0,1020.0,cv,1.78,0,0,26.0,False
2012-09-15 14:00:00,23727,2012,9,15,14,29.0,6,26.0,1019.0,SE,1.79,0,0,29.0,False
2012-09-15 15:00:00,23728,2012,9,15,15,32.0,6,27.0,1019.0,cv,1.79,0,0,32.0,False
2012-09-15 16:00:00,23729,2012,9,15,16,26.0,6,26.0,1019.0,SE,3.13,0,0,26.0,False
2012-09-15 17:00:00,23730,2012,9,15,17,26.0,6,25.0,1019.0,SE,6.26,0,0,26.0,False
2012-09-15 18:00:00,23731,2012,9,15,18,24.0,9,23.0,1019.0,SE,8.05,0,0,24.0,False
2012-09-15 19:00:00,23732,2012,9,15,19,28.0,7,23.0,1019.0,SE,11.18,0,0,28.0,False
2012-09-15 20:00:00,23733,2012,9,15,20,37.0,8,21.0,1020.0,SE,14.31,0,0,37.0,False
2012-09-15 21:00:00,23734,2012,9,15,21,43.0,12,16.0,1020.0,SE,16.1,0,0,43.0,False
2012-09-15 22:00:00,23735,2012,9,15,22,45.0,12,15.0,1021.0,NE,1.79,0,0,45.0,False
2012-09-15 23:00:00,23736,2012,9,15,23,52.0,13,15.0,1021.0,cv,0.89,0,0,52.0,False
2012-09-16 00:00:00,23737,2012,9,16,0,68.0,13,14.0,1022.0,NE,1.79,0,0,68.0,False
2012-09-16 01:00:00,23738,2012,9,16,1,77.0,12,14.0,1022.0,NE,2.68,0,0,77.0,False
2012-09-16 02:00:00,23739,2012,9,16,2,79.0,12,13.0,1022.0,NE,3.57,0,0,79.0,False
2012-09-16 03:00:00,23740,2012,9,16,3,78.0,12,13.0,1022.0,NW,0.89,0,0,78.0,False
2012-09-16 04:00:00,23741,2012,9,16,4,77.0,12,13.0,1022.0,cv,0.89,0,0,77.0,False
2012-09-16 05:00:00,23742,2012,9,16,5,,11,12.0,1022.0,NW,3.13,0,0,78.51960754394531,True
2012-09-16 06:00:00,23743,2012,9,16,6,41.0,11,11.0,1022.0,NW,6.26,0,0,41.0,False
2012-09-16 07:00:00,23744,2012,9,16,7,45.0,12,14.0,1023.0,NW,8.05,0,0,45.0,False
2012-09-16 08:00:00,23745,2012,9,16,8,43.0,13,17.0,1023.0,NW,9.84,0,0,43.0,False
2012-09-16 09:00:00,23746,2012,9,16,9,47.0,13,20.0,1023.0,NW,11.63,0,0,47.0,False
2012-09-16 10:00:00,23747,2012,9,16,10,57.0,11,22.0,1023.0,cv,0.89,0,0,57.0,False
2012-09-16 11:00:00,23748,2012,9,16,11,69.0,12,24.0,1022.0,cv,1.78,0,0,69.0,False
2012-09-16 12:00:00,23749,2012,9,16,12,66.0,11,25.0,1021.0,cv,2.67,0,0,66.0,False
2012-09-16 13:00:00,23750,2012,9,16,13,62.0,11,26.0,1020.0,cv,3.56,0,0,62.0,False
2012-09-16 14:00:00,23751,2012,9,16,14,66.0,8,27.0,1019.0,cv,5.35,0,0,66.0,False
2012-09-16 15:00:00,23752,2012,9,16,15,41.0,6,27.0,1019.0,SE,3.13,0,0,41.0,False
2012-09-16 16:00:00,23753,2012,9,16,16,43.0,7,26.0,1018.0,SE,6.26,0,0,43.0,False
2012-09-16 17:00:00,23754,2012,9,16,17,37.0,8,25.0,1018.0,SE,10.28,0,0,37.0,False
2012-09-16 18:00:00,23755,2012,9,16,18,42.0,7,24.0,1018.0,SE,14.3,0,0,42.0,False
2012-09-16 19:00:00,23756,2012,9,16,19,46.0,7,24.0,1018.0,cv,3.13,0,0,46.0,False
2012-09-16 20:00:00,23757,2012,9,16,20,45.0,10,19.0,1018.0,SE,1.79,0,0,45.0,False
2012-09-16 21:00:00,23758,2012,9,16,21,47.0,13,17.0,1018.0,cv,0.89,0,0,47.0,False
2012-09-16 22:00:00,23759,2012,9,16,22,42.0,13,15.0,1018.0,NE,0.89,0,0,42.0,False
2012-09-16 23:00:00,23760,2012,9,16,23,58.0,13,14.0,1018.0,cv,0.89,0,0,58.0,False
2012-09-17 00:00:00,23761,2012,9,17,0,64.0,12,13.0,1018.0,NE,0.89,0,0,64.0,False
2012-09-17 01:00:00,23762,2012,9,17,1,81.0,12,14.0,1018.0,NW,0.89,0,0,81.0,False
2012-09-17 02:00:00,23763,2012,9,17,2,61.0,12,13.0,1017.0,NW,2.68,0,0,61.0,False
2012-09-17 03:00:00,23764,2012,9,17,3,60.0,11,12.0,1017.0,NW,5.81,0,0,60.0,False
2012-09-17 04:00:00,23765,2012,9,17,4,47.0,11,12.0,1017.0,NW,8.94,0,0,47.0,False
2012-09-17 05:00:00,23766,2012,9,17,5,40.0,11,13.0,1017.0,NW,12.07,0,0,40.0,False
2012-09-17 06:00:00,23767,2012,9,17,6,55.0,11,12.0,1017.0,NW,15.2,0,0,55.0,False
2012-09-17 07:00:00,23768,2012,9,17,7,50.0,12,17.0,1017.0,NW,19.22,0,0,50.0,False
2012-09-17 08:00:00,23769,2012,9,17,8,46.0,12,19.0,1017.0,NW,23.24,0,0,46.0,False
2012-09-17 09:00:00,23770,2012,9,17,9,33.0,12,21.0,1016.0,NW,27.26,0,0,33.0,False
2012-09-17 10:00:00,23771,2012,9,17,10,33.0,11,23.0,1016.0,NW,30.39,0,0,33.0,False
2012-09-17 11:00:00,23772,2012,9,17,11,32.0,10,25.0,1015.0,NW,33.52,0,0,32.0,False
2012-09-17 12:00:00,23773,2012,9,17,12,23.0,5,26.0,1014.0,NE,4.02,0,0,23.0,False
2012-09-17 13:00:00,23774,2012,9,17,13,15.0,5,27.0,1013.0,SE,1.79,0,0,15.0,False
2012-09-17 14:00:00,23775,2012,9,17,14,16.0,6,27.0,1011.0,NW,1.79,0,0,16.0,False
2012-09-17 15:00:00,23776,2012,9,17,15,15.0,7,27.0,1010.0,NW,3.58,0,0,15.0,False
2012-09-17 16:00:00,23777,2012,9,17,16,16.0,7,27.0,1010.0,SE,1.79,0,0,16.0,False
2012-09-17 17:00:00,23778,2012,9,17,17,18.0,8,26.0,1010.0,cv,0.89,0,0,18.0,False
2012-09-17 18:00:00,23779,2012,9,17,18,23.0,8,24.0,1009.0,SE,1.79,0,0,23.0,False
2012-09-17 19:00:00,23780,2012,9,17,19,40.0,7,25.0,1009.0,SE,5.81,0,0,40.0,False
2012-09-17 20:00:00,23781,2012,9,17,20,49.0,8,24.0,1009.0,SE,10.73,0,0,49.0,False
2012-09-17 21:00:00,23782,2012,9,17,21,61.0,10,24.0,1009.0,NW,4.02,0,0,61.0,False
2012-09-17 22:00:00,23783,2012,9,17,22,66.0,13,18.0,1010.0,cv,1.79,0,0,66.0,False
2012-09-17 23:00:00,23784,2012,9,17,23,74.0,13,15.0,1010.0,NW,1.79,0,0,74.0,False
2012-09-18 00:00:00,23785,2012,9,18,0,59.0,13,15.0,1010.0,SE,0.89,0,0,59.0,False
2012-09-18 01:00:00,23786,2012,9,18,1,77.0,14,15.0,1010.0,NE,0.89,0,0,77.0,False
2012-09-18 02:00:00,23787,2012,9,18,2,69.0,11,16.0,1010.0,NW,3.13,0,0,69.0,False
2012-09-18 03:00:00,23788,2012,9,18,3,36.0,11,14.0,1010.0,NW,6.26,0,0,36.0,False
2012-09-18 04:00:00,23789,2012,9,18,4,38.0,10,13.0,1010.0,NW,10.28,0,0,38.0,False
2012-09-18 05:00:00,23790,2012,9,18,5,43.0,10,12.0,1010.0,NW,13.41,0,0,43.0,False
2012-09-18 06:00:00,23791,2012,9,18,6,45.0,9,11.0,1011.0,NW,16.54,0,0,45.0,False
2012-09-18 07:00:00,23792,2012,9,18,7,31.0,11,17.0,1011.0,NW,19.67,0,0,31.0,False
2012-09-18 08:00:00,23793,2012,9,18,8,27.0,10,19.0,1011.0,NW,23.69,0,0,27.0,False
2012-09-18 09:00:00,23794,2012,9,18,9,28.0,9,22.0,1012.0,NW,26.82,0,0,28.0,False
2012-09-18 10:00:00,23795,2012,9,18,10,33.0,9,24.0,1012.0,NW,29.95,0,0,33.0,False
2012-09-18 11:00:00,23796,2012,9,18,11,29.0,7,27.0,1011.0,NW,33.08,0,0,29.0,False
2012-09-18 12:00:00,23797,2012,9,18,12,31.0,6,27.0,1010.0,cv,0.89,0,0,31.0,False
2012-09-18 13:00:00,23798,2012,9,18,13,23.0,6,29.0,1009.0,cv,1.78,0,0,23.0,False
2012-09-18 14:00:00,23799,2012,9,18,14,8.0,4,29.0,1008.0,cv,2.67,0,0,8.0,False
2012-09-18 15:00:00,23800,2012,9,18,15,7.0,2,29.0,1008.0,NW,3.13,0,0,7.0,False
2012-09-18 16:00:00,23801,2012,9,18,16,11.0,2,29.0,1008.0,NW,6.26,0,0,11.0,False
2012-09-18 17:00:00,23802,2012,9,18,17,13.0,1,29.0,1007.0,cv,1.79,0,0,13.0,False
2012-09-18 18:00:00,23803,2012,9,18,18,16.0,9,24.0,1007.0,SE,1.79,0,0,16.0,False
2012-09-18 19:00:00,23804,2012,9,18,19,29.0,13,20.0,1008.0,SE,3.58,0,0,29.0,False
2012-09-18 20:00:00,23805,2012,9,18,20,33.0,6,24.0,1008.0,SE,6.71,0,0,33.0,False
2012-09-18 21:00:00,23806,2012,9,18,21,34.0,6,25.0,1008.0,SE,10.73,0,0,34.0,False
2012-09-18 22:00:00,23807,2012,9,18,22,34.0,7,23.0,1008.0,SE,13.86,0,0,34.0,False
2012-09-18 23:00:00,23808,2012,9,18,23,33.0,8,22.0,1008.0,NW,3.13,0,0,33.0,False
2012-09-19 00:00:00,23809,2012,9,19,0,29.0,11,16.0,1008.0,NE,0.89,0,0,29.0,False
2012-09-19 01:00:00,23810,2012,9,19,1,32.0,12,15.0,1008.0,cv,0.89,0,0,32.0,False
2012-09-19 02:00:00,23811,2012,9,19,2,46.0,12,14.0,1008.0,NE,0.89,0,0,46.0,False
2012-09-19 03:00:00,23812,2012,9,19,3,62.0,12,14.0,1008.0,cv,0.45,0,0,62.0,False
2012-09-19 04:00:00,23813,2012,9,19,4,36.0,11,13.0,1008.0,NW,1.79,0,0,36.0,False
2012-09-19 05:00:00,23814,2012,9,19,5,27.0,11,13.0,1008.0,NW,3.58,0,0,27.0,False
2012-09-19 06:00:00,23815,2012,9,19,6,19.0,12,13.0,1009.0,cv,0.89,0,0,19.0,False
2012-09-19 07:00:00,23816,2012,9,19,7,31.0,12,14.0,1009.0,cv,1.78,0,0,31.0,False
2012-09-19 08:00:00,23817,2012,9,19,8,27.0,12,17.0,1010.0,NW,3.13,0,0,27.0,False
2012-09-19 09:00:00,23818,2012,9,19,9,25.0,12,20.0,1010.0,NW,4.92,0,0,25.0,False
2012-09-19 10:00:00,23819,2012,9,19,10,26.0,9,23.0,1010.0,NW,8.05,0,0,26.0,False
2012-09-19 11:00:00,23820,2012,9,19,11,26.0,7,26.0,1010.0,cv,1.79,0,0,26.0,False
2012-09-19 12:00:00,23821,2012,9,19,12,22.0,7,27.0,1010.0,NW,3.13,0,0,22.0,False
2012-09-19 13:00:00,23822,2012,9,19,13,17.0,5,29.0,1009.0,cv,0.89,0,0,17.0,False
2012-09-19 14:00:00,23823,2012,9,19,14,20.0,4,29.0,1008.0,SE,3.13,0,0,20.0,False
2012-09-19 15:00:00,23824,2012,9,19,15,30.0,3,29.0,1008.0,SE,6.26,0,0,30.0,False
2012-09-19 16:00:00,23825,2012,9,19,16,58.0,4,29.0,1008.0,SE,9.39,0,0,58.0,False
2012-09-19 17:00:00,23826,2012,9,19,17,66.0,6,28.0,1008.0,SE,11.18,0,0,66.0,False
2012-09-19 18:00:00,23827,2012,9,19,18,77.0,9,26.0,1008.0,SE,14.31,0,0,77.0,False
2012-09-19 19:00:00,23828,2012,9,19,19,89.0,12,22.0,1009.0,SE,16.1,0,0,89.0,False
2012-09-19 20:00:00,23829,2012,9,19,20,93.0,14,19.0,1010.0,cv,0.89,0,0,93.0,False
2012-09-19 21:00:00,23830,2012,9,19,21,124.0,14,17.0,1010.0,cv,1.78,0,0,124.0,False
2012-09-19 22:00:00,23831,2012,9,19,22,125.0,15,17.0,1011.0,SE,0.89,0,0,125.0,False
2012-09-19 23:00:00,23832,2012,9,19,23,136.0,15,18.0,1011.0,SE,2.68,0,0,136.0,False
2012-09-20 00:00:00,23833,2012,9,20,0,159.0,14,16.0,1012.0,cv,0.89,0,0,159.0,False
2012-09-20 01:00:00,23834,2012,9,20,1,165.0,15,16.0,1012.0,NE,0.89,0,0,165.0,False
2012-09-20 02:00:00,23835,2012,9,20,2,134.0,14,16.0,1013.0,cv,0.89,0,0,134.0,False
2012-09-20 03:00:00,23836,2012,9,20,3,129.0,14,15.0,1012.0,NE,0.89,0,0,129.0,False
2012-09-20 04:00:00,23837,2012,9,20,4,116.0,14,15.0,1013.0,NW,1.79,0,0,116.0,False
2012-09-20 05:00:00,23838,2012,9,20,5,69.0,13,14.0,1013.0,NW,3.58,0,0,69.0,False
2012-09-20 06:00:00,23839,2012,9,20,6,65.0,13,14.0,1013.0,NW,5.37,0,0,65.0,False
2012-09-20 07:00:00,23840,2012,9,20,7,57.0,13,15.0,1014.0,NE,1.79,0,0,57.0,False
2012-09-20 08:00:00,23841,2012,9,20,8,65.0,14,18.0,1014.0,NW,3.13,0,0,65.0,False
2012-09-20 09:00:00,23842,2012,9,20,9,71.0,15,20.0,1014.0,cv,0.89,0,0,71.0,False
2012-09-20 10:00:00,23843,2012,9,20,10,102.0,15,23.0,1014.0,cv,1.78,0,0,102.0,False
2012-09-20 11:00:00,23844,2012,9,20,11,128.0,16,24.0,1014.0,cv,2.67,0,0,128.0,False
2012-09-20 12:00:00,23845,2012,9,20,12,130.0,16,25.0,1013.0,cv,3.56,0,0,130.0,False
2012-09-20 13:00:00,23846,2012,9,20,13,137.0,16,26.0,1012.0,cv,4.45,0,0,137.0,False
2012-09-20 14:00:00,23847,2012,9,20,14,123.0,16,27.0,1012.0,SE,1.79,0,0,123.0,False
2012-09-20 15:00:00,23848,2012,9,20,15,96.0,16,28.0,1012.0,cv,1.79,0,0,96.0,False
2012-09-20 16:00:00,23849,2012,9,20,16,94.0,12,27.0,1012.0,SE,4.92,0,0,94.0,False
2012-09-20 17:00:00,23850,2012,9,20,17,108.0,13,26.0,1012.0,SE,8.05,0,0,108.0,False
